text,text_clean,tokens,normalisasi,stopword,final_text,label,sterilisasi,stemming
"maaf denger cerita pamannya. menurut studi ilmiah (2016 di ukm & 2025 baru-baru ini), durian **tidak naikkan tekanan darah** pada orang sehat. bahkan kandungan kaliumnya tinggi (436 mg/100g) justru bantu atur & bisa turunkan bp.

250g aman, 500g cuma naikkan detak jantung",maaf denger cerita pamannya menurut studi ilmiah di ukm baru baru ini durian tidak naikkan tekanan darah pada orang sehat bahkan kandungan kaliumnya tinggi mg g justru bantu atur bisa turunkan bp g aman g cuma naikkan detak jantung,"['maaf', 'denger', 'cerita', 'pamannya', 'menurut', 'studi', 'ilmiah', 'di', 'ukm', 'baru', 'baru', 'ini', 'durian', 'tidak', 'naikkan', 'tekanan', 'darah', 'pada', 'orang', 'sehat', 'bahkan', 'kandungan', 'kaliumnya', 'tinggi', 'mg', 'g', 'justru', 'bantu', 'atur', 'bisa', 'turunkan', 'bp', 'g', 'aman', 'g', 'cuma', 'naikkan', 'detak', 'jantung']","['maaf', 'dengar', 'cerita', 'pamannya', 'menurut', 'studi', 'ilmiah', 'di', 'ukm', 'baru', 'baru', 'ini', 'durian', 'tidak', 'naikkan', 'tekanan', 'darah', 'pada', 'orang', 'sehat', 'bahkan', 'kandungan', 'kaliumnya', 'tinggi', 'mg', 'g', 'justru', 'bantu', 'atur', 'bisa', 'turunkan', 'bp', 'g', 'aman', 'g', 'cuma', 'naikkan', 'detak', 'jantung']","['maaf', 'dengar', 'cerita', 'pamannya', 'studi', 'ilmiah', 'ukm', 'baru', 'baru', 'durian', 'naikkan', 'tekanan', 'darah', 'orang', 'sehat', 'bahkan', 'kandungan', 'kaliumnya', 'tinggi', 'mg', 'g', 'justru', 'bantu', 'atur', 'turunkan', 'bp', 'g', 'aman', 'g', 'cuma', 'naikkan', 'detak', 'jantung']",maaf dengar cerita paman studi ilmiah ukm baru baru durian naik tekan darah orang sehat bahkan kandung kalium tinggi mg g justru bantu atur turun bp g aman g cuma naik detak jantung,tidak berisiko,maaf dengar cerita ilmiah ukm baru baru durian naik tekan darah sehat bahkan kandung kalium tinggi mg g justru bantu atur turun bp g aman g cuma naik detak jantung,maaf dengar cerita paman studi ilmiah ukm baru baru durian naik tekan darah orang sehat bahkan kandung kalium tinggi mg g justru bantu atur turun bp g aman g cuma naik detak jantung
"penyebab umum nyeri dada kiri parah: bisa masalah jantung (angina/serangan jantung), asam lambung naik (gerd), otot tegang, atau kecemasan. banyak faktor lain, tapi diagnosis pasti cuma dokter yang bisa kasih setelah cek. segera periksa ya biar aman.",penyebab umum nyeri dada kiri parah bisa masalah jantung angina serangan jantung asam lambung naik gerd otot tegang atau kecemasan banyak faktor lain tapi diagnosis pasti cuma dokter yang bisa kasih setelah cek segera periksa ya biar aman,"['penyebab', 'umum', 'nyeri', 'dada', 'kiri', 'parah', 'bisa', 'masalah', 'jantung', 'angina', 'serangan', 'jantung', 'asam', 'lambung', 'naik', 'gerd', 'otot', 'tegang', 'atau', 'kecemasan', 'banyak', 'faktor', 'lain', 'tapi', 'diagnosis', 'pasti', 'cuma', 'dokter', 'yang', 'bisa', 'kasih', 'setelah', 'cek', 'segera', 'periksa', 'ya', 'biar', 'aman']","['penyebab', 'umum', 'nyeri', 'dada', 'kiri', 'parah', 'bisa', 'masalah', 'jantung', 'angina', 'serangan', 'jantung', 'asam', 'lambung', 'naik', 'gerd', 'otot', 'tegang', 'atau', 'kecemasan', 'banyak', 'faktor', 'lain', 'tapi', 'diagnosis', 'pasti', 'cuma', 'dokter', 'yang', 'bisa', 'kasih', 'setelah', 'cek', 'segera', 'periksa', 'iya', 'biar', 'aman']","['penyebab', 'umum', 'nyeri', 'dada', 'kiri', 'parah', 'masalah', 'jantung', 'angina', 'serangan', 'jantung', 'asam', 'lambung', 'naik', 'gerd', 'otot', 'tegang', 'kecemasan', 'banyak', 'faktor', 'diagnosis', 'cuma', 'dokter', 'kasih', 'cek', 'segera', 'periksa', 'iya', 'biar', 'aman']",sebab umum nyeri dada kiri parah masalah jantung angina serang jantung asam lambung naik gerd otot tegang cemas banyak faktor diagnosis cuma dokter kasih cek segera periksa iya biar aman,berisiko,sebab umum nyeri dada kiri parah masalah jantung angina serang jantung asam lambung naik gerd otot tegang cemas banyak diagnosis cuma kasih cek segera periksa iya biar aman,sebab umum nyeri dada kiri parah masalah jantung angina serang jantung asam lambung naik gerd otot tegang cemas banyak faktor diagnosis cuma dokter kasih cek segera periksa iya biar aman
studi terbaru mengungkap pria lebih berisiko mengalami serangan jantung dibanding wanita sejak usia 30-an. ini faktor pemicu dan penjelasan ilmiahnya.,studi terbaru mengungkap pria lebih berisiko mengalami serangan jantung dibanding wanita sejak usia an ini faktor pemicu dan penjelasan ilmiahnya,"['studi', 'terbaru', 'mengungkap', 'pria', 'lebih', 'berisiko', 'mengalami', 'serangan', 'jantung', 'dibanding', 'wanita', 'sejak', 'usia', 'an', 'ini', 'faktor', 'pemicu', 'dan', 'penjelasan', 'ilmiahnya']","['studi', 'terbaru', 'mengungkap', 'pria', 'lebih', 'berisiko', 'mengalami', 'serangan', 'jantung', 'dibanding', 'wanita', 'sejak', 'usia', 'an', 'ini', 'faktor', 'pemicu', 'dan', 'penjelasan', 'ilmiahnya']","['studi', 'terbaru', 'mengungkap', 'pria', 'lebih', 'berisiko', 'mengalami', 'serangan', 'jantung', 'dibanding', 'wanita', 'sejak', 'usia', 'an', 'faktor', 'pemicu', 'penjelasan', 'ilmiahnya']",studi baru ungkap pria lebih risiko alami serang jantung banding wanita sejak usia an faktor picu jelas ilmiah,tidak berisiko,baru ungkap pria lebih alami serang jantung banding wanita sejak usia an picu jelas ilmiah,studi baru ungkap pria lebih risiko alami serang jantung banding wanita sejak usia an faktor picu jelas ilmiah
"podo wae nif. nng kra cah sma kelas 1 ngrokok e nyepur. padahal bapak e sik umur 43 tahun mati goro2 serangan jantung, faktor terbesar karena rokok, ttp wae nekat",podo wae nif nng kra cah sma kelas ngrokok e nyepur padahal bapak e sik umur tahun mati goro serangan jantung faktor terbesar karena rokok ttp wae nekat,"['podo', 'wae', 'nif', 'nng', 'kra', 'cah', 'sma', 'kelas', 'ngrokok', 'e', 'nyepur', 'padahal', 'bapak', 'e', 'sik', 'umur', 'tahun', 'mati', 'goro', 'serangan', 'jantung', 'faktor', 'terbesar', 'karena', 'rokok', 'ttp', 'wae', 'nekat']","['podo', 'wae', 'nif', 'nng', 'kra', 'cah', 'sama', 'kelas', 'ngrokok', 'e', 'nyepur', 'padahal', 'bapak', 'e', 'sik', 'umur', 'tahun', 'mati', 'goro', 'serangan', 'jantung', 'faktor', 'terbesar', 'karena', 'rokok', 'tetap', 'wae', 'nekat']","['podo', 'wae', 'nif', 'nng', 'kra', 'cah', 'sama', 'kelas', 'ngrokok', 'e', 'nyepur', 'padahal', 'bapak', 'e', 'sik', 'umur', 'tahun', 'mati', 'goro', 'serangan', 'jantung', 'faktor', 'terbesar', 'rokok', 'tetap', 'wae', 'nekat']",podo wae nif nng kra cah sama kelas ngrokok e nyepur padahal bapak e sik umur tahun mati goro serang jantung faktor besar rokok tetap wae nekat,berisiko,podo wae nif nng kra cah sama kelas ngrokok e nyepur padahal bapak e sik umur tahun mati goro serang jantung besar rokok tetap wae nekat,podo wae nif nng kra cah sama kelas ngrokok e nyepur padahal bapak e sik umur tahun mati goro serang jantung faktor besar rokok tetap wae nekat
"kasus serangan jantung dengan merokok sebagai satu2nya faktor risiko untuk yg kesekian kalinya (dah ga ngitung)

keluarganya sampe bilang berkali2 sebelumnya sehat2 aja gaada riwayat apa2 tiba2 nyeri dada, pas di ekg boom stemi",kasus serangan jantung dengan merokok sebagai satu nya faktor risiko untuk yg kesekian kalinya dah ga ngitung keluarganya sampe bilang berkali sebelumnya sehat aja gaada riwayat apa tiba nyeri dada pas di ekg boom stemi,"['kasus', 'serangan', 'jantung', 'dengan', 'merokok', 'sebagai', 'satu', 'nya', 'faktor', 'risiko', 'untuk', 'yg', 'kesekian', 'kalinya', 'dah', 'ga', 'ngitung', 'keluarganya', 'sampe', 'bilang', 'berkali', 'sebelumnya', 'sehat', 'aja', 'gaada', 'riwayat', 'apa', 'tiba', 'nyeri', 'dada', 'pas', 'di', 'ekg', 'boom', 'stemi']","['kasus', 'serangan', 'jantung', 'dengan', 'merokok', 'sebagai', 'satu', 'nya', 'faktor', 'risiko', 'untuk', 'yang', 'kesekian', 'kalinya', 'deh', 'tidak', 'ngitung', 'keluarganya', 'sampai', 'bilang', 'berkali', 'sebelumnya', 'sehat', 'saja', 'tidak ada uang', 'riwayat', 'apa', 'tiba', 'nyeri', 'dada', 'saat', 'di', 'ekg', 'boom', 'stemi']","['kasus', 'serangan', 'jantung', 'merokok', 'satu', 'nya', 'faktor', 'risiko', 'kesekian', 'kalinya', 'deh', 'ngitung', 'keluarganya', 'bilang', 'berkali', 'sebelumnya', 'sehat', 'tidak ada uang', 'riwayat', 'apa', 'tiba', 'nyeri', 'dada', 'ekg', 'boom', 'stemi']",kasus serang jantung rokok satu nya faktor risiko sekian kali deh ngitung keluarga bilang kali belum sehat tidak ada uang riwayat apa tiba nyeri dada ekg boom stemi,berisiko,kasus serang jantung rokok satu nya sekian kali deh ngitung keluarga bilang kali belum sehat tidak ada uang riwayat apa tiba nyeri dada ekg boom stemi,kasus serang jantung rokok satu nya faktor risiko sekian kali deh ngitung keluarga bilang kali belum sehat tidak ada uang riwayat apa tiba nyeri dada ekg boom stemi
"berdasarkan meta-analisis studi seperti dari circulation dan bmj, peminum kopi moderat (3-5 cangkir/hari) sering punya risiko penyakit jantung atau serangan jantung lebih rendah daripada non-peminum (rr sekitar 0.85-0.89). konsumsi berat (5+ cangkir) mirip atau sedikit lebih",berdasarkan meta analisis studi seperti dari circulation dan bmj peminum kopi moderat cangkir hari sering punya risiko penyakit jantung atau serangan jantung lebih rendah daripada non peminum rr sekitar konsumsi berat cangkir mirip atau sedikit lebih,"['berdasarkan', 'meta', 'analisis', 'studi', 'seperti', 'dari', 'circulation', 'dan', 'bmj', 'peminum', 'kopi', 'moderat', 'cangkir', 'hari', 'sering', 'punya', 'risiko', 'penyakit', 'jantung', 'atau', 'serangan', 'jantung', 'lebih', 'rendah', 'daripada', 'non', 'peminum', 'rr', 'sekitar', 'konsumsi', 'berat', 'cangkir', 'mirip', 'atau', 'sedikit', 'lebih']","['berdasarkan', 'meta', 'analisis', 'studi', 'seperti', 'dari', 'circulation', 'dan', 'bmj', 'peminum', 'kopi', 'moderat', 'cangkir', 'hari', 'sering', 'punya', 'risiko', 'penyakit', 'jantung', 'atau', 'serangan', 'jantung', 'lebih', 'rendah', 'daripada', 'non', 'peminum', 'rr', 'sekitar', 'konsumsi', 'berat', 'cangkir', 'mirip', 'atau', 'sedikit', 'lebih']","['berdasarkan', 'meta', 'analisis', 'studi', 'circulation', 'bmj', 'peminum', 'kopi', 'moderat', 'cangkir', 'hari', 'sering', 'punya', 'risiko', 'penyakit', 'jantung', 'serangan', 'jantung', 'lebih', 'rendah', 'non', 'peminum', 'rr', 'konsumsi', 'berat', 'cangkir', 'mirip', 'sedikit', 'lebih']",dasar meta analisis studi circulation bmj minum kopi moderat cangkir hari sering punya risiko sakit jantung serang jantung lebih rendah non minum rr konsumsi berat cangkir mirip sedikit lebih,tidak berisiko,dasar meta analisis circulation bmj minum kopi moderat cangkir hari sering punya sakit jantung serang jantung lebih rendah non minum rr konsumsi berat cangkir mirip sedikit lebih,dasar meta analisis studi circulation bmj minum kopi moderat cangkir hari sering punya risiko sakit jantung serang jantung lebih rendah non minum rr konsumsi berat cangkir mirip sedikit lebih
"inget!
hipertensi tuh faktor risiko utama serangan jantung, strok, gagal ginjal, gagal jantung, dan hipertensi adalah silent killer.

artinya, kebanyakan penderita gk ngeluhin gejala apa pun & merasa dirinya sehat2 aja, sampai saatnya ngukur tensi lalu terbelalak mengetahui",inget hipertensi tuh faktor risiko utama serangan jantung strok gagal ginjal gagal jantung dan hipertensi adalah silent killer artinya kebanyakan penderita gk ngeluhin gejala apa pun merasa dirinya sehat aja sampai saatnya ngukur tensi lalu terbelalak mengetahui,"['inget', 'hipertensi', 'tuh', 'faktor', 'risiko', 'utama', 'serangan', 'jantung', 'strok', 'gagal', 'ginjal', 'gagal', 'jantung', 'dan', 'hipertensi', 'adalah', 'silent', 'killer', 'artinya', 'kebanyakan', 'penderita', 'gk', 'ngeluhin', 'gejala', 'apa', 'pun', 'merasa', 'dirinya', 'sehat', 'aja', 'sampai', 'saatnya', 'ngukur', 'tensi', 'lalu', 'terbelalak', 'mengetahui']","['inget', 'hipertensi', 'itu', 'faktor', 'risiko', 'utama', 'serangan', 'jantung', 'strok', 'gagal', 'ginjal', 'gagal', 'jantung', 'dan', 'hipertensi', 'adalah', 'silent', 'killer', 'artinya', 'terlalu banyak', 'penderita', 'tidak', 'ngeluhin', 'gejala', 'apa', 'pun', 'merasa', 'dirinya', 'sehat', 'saja', 'sampai', 'saatnya', 'ngukur', 'tensi', 'lalu', 'terbelalak', 'mengetahui']","['inget', 'hipertensi', 'faktor', 'risiko', 'utama', 'serangan', 'jantung', 'strok', 'gagal', 'ginjal', 'gagal', 'jantung', 'hipertensi', 'silent', 'killer', 'artinya', 'terlalu banyak', 'penderita', 'ngeluhin', 'gejala', 'apa', 'merasa', 'dirinya', 'sehat', 'saatnya', 'ngukur', 'tensi', 'lalu', 'terbelalak', 'mengetahui']",inget hipertensi faktor risiko utama serang jantung strok gagal ginjal gagal jantung hipertensi silent killer arti terlalu banyak derita ngeluhin gejala apa rasa diri sehat saat ngukur tensi lalu belalak tahu,berisiko,inget hipertensi utama serang jantung strok gagal ginjal gagal jantung hipertensi silent killer arti terlalu banyak derita ngeluhin apa rasa diri sehat saat ngukur tensi lalu belalak tahu,inget hipertensi faktor risiko utama serang jantung strok gagal ginjal gagal jantung hipertensi silent killer arti terlalu banyak derita ngeluhin gejala apa rasa diri sehat saat ngukur tensi lalu belalak tahu
"selain faktor pola hidup tidak terkontrol, pemicu paling sering apa ya dok kalau sampai bisa terjadi serangan jantung mendadak meskipun sudah dalam kontrol dokter? was-was kalau keadaan tidak siap menangani

dok, terima kasih banyak atas respon dan informasinya, sehat selalu",selain faktor pola hidup tidak terkontrol pemicu paling sering apa ya dok kalau sampai bisa terjadi serangan jantung mendadak meskipun sudah dalam kontrol dokter was was kalau keadaan tidak siap menangani dok terima kasih banyak atas respon dan informasinya sehat selalu,"['selain', 'faktor', 'pola', 'hidup', 'tidak', 'terkontrol', 'pemicu', 'paling', 'sering', 'apa', 'ya', 'dok', 'kalau', 'sampai', 'bisa', 'terjadi', 'serangan', 'jantung', 'mendadak', 'meskipun', 'sudah', 'dalam', 'kontrol', 'dokter', 'was', 'was', 'kalau', 'keadaan', 'tidak', 'siap', 'menangani', 'dok', 'terima', 'kasih', 'banyak', 'atas', 'respon', 'dan', 'informasinya', 'sehat', 'selalu']","['selain', 'faktor', 'pola', 'hidup', 'tidak', 'terkontrol', 'pemicu', 'paling', 'sering', 'apa', 'iya', 'dok', 'kalau', 'sampai', 'bisa', 'terjadi', 'serangan', 'jantung', 'mendadak', 'meskipun', 'sudah', 'dalam', 'kontrol', 'dokter', 'was', 'was', 'kalau', 'keadaan', 'tidak', 'siap', 'menangani', 'dok', 'terima', 'kasih', 'banyak', 'atas', 'respon', 'dan', 'informasinya', 'sehat', 'selalu']","['faktor', 'pola', 'hidup', 'terkontrol', 'pemicu', 'paling', 'sering', 'apa', 'iya', 'dok', 'kalau', 'terjadi', 'serangan', 'jantung', 'mendadak', 'meskipun', 'kontrol', 'dokter', 'was', 'was', 'kalau', 'keadaan', 'siap', 'menangani', 'dok', 'terima', 'kasih', 'banyak', 'atas', 'respon', 'informasinya', 'sehat', 'selalu']",faktor pola hidup kontrol picu paling sering apa iya dok kalau jadi serang jantung dadak meski kontrol dokter was was kalau ada siap tangan dok terima kasih banyak atas respon informasi sehat selalu,tidak berisiko,pola hidup kontrol picu paling sering apa iya dok kalau jadi serang jantung dadak meski kontrol was was kalau ada siap tangan dok terima kasih banyak atas respon informasi sehat selalu,faktor pola hidup kontrol picu paling sering apa iya dok kalau jadi serang jantung dadak meski kontrol dokter was was kalau ada siap tangan dok terima kasih banyak atas respon informasi sehat selalu
"yang sering kejadian:

ada orang kolaps pas olahraga

lalu orang bilang: “tuh kan olahraga bahaya”

ini logikanya mirip es krim tadi.

olahraga bisa barengan dengan faktor lain, misalnya:

kondisi jantung yang belum ketahuan

mendadak olahraga ekstrem (dari nol langsung gaspol)",yang sering kejadian ada orang kolaps pas olahraga lalu orang bilang tuh kan olahraga bahaya ini logikanya mirip es krim tadi olahraga bisa barengan dengan faktor lain misalnya kondisi jantung yang belum ketahuan mendadak olahraga ekstrem dari nol langsung gaspol,"['yang', 'sering', 'kejadian', 'ada', 'orang', 'kolaps', 'pas', 'olahraga', 'lalu', 'orang', 'bilang', 'tuh', 'kan', 'olahraga', 'bahaya', 'ini', 'logikanya', 'mirip', 'es', 'krim', 'tadi', 'olahraga', 'bisa', 'barengan', 'dengan', 'faktor', 'lain', 'misalnya', 'kondisi', 'jantung', 'yang', 'belum', 'ketahuan', 'mendadak', 'olahraga', 'ekstrem', 'dari', 'nol', 'langsung', 'gaspol']","['yang', 'sering', 'kejadian', 'ada', 'orang', 'kolaps', 'saat', 'olahraga', 'lalu', 'orang', 'bilang', 'itu', 'kan', 'olahraga', 'bahaya', 'ini', 'logikanya', 'mirip', 'es', 'kirim', 'tadi', 'olahraga', 'bisa', 'barengan', 'dengan', 'faktor', 'lain', 'misalnya', 'kondisi', 'jantung', 'yang', 'belum', 'ketahuan', 'mendadak', 'olahraga', 'ekstrem', 'dari', 'nol', 'langsung', 'gaspol']","['sering', 'kejadian', 'orang', 'kolaps', 'olahraga', 'lalu', 'orang', 'bilang', 'kan', 'olahraga', 'bahaya', 'logikanya', 'mirip', 'es', 'kirim', 'tadi', 'olahraga', 'barengan', 'faktor', 'misalnya', 'kondisi', 'jantung', 'ketahuan', 'mendadak', 'olahraga', 'ekstrem', 'nol', 'langsung', 'gaspol']",sering jadi orang kolaps olahraga lalu orang bilang kan olahraga bahaya logika mirip es kirim tadi olahraga bareng faktor misal kondisi jantung tahu dadak olahraga ekstrem nol langsung gaspol,tidak berisiko,sering jadi kolaps olahraga lalu bilang kan olahraga bahaya logika mirip es kirim tadi olahraga bareng misal kondisi jantung tahu dadak olahraga ekstrem nol langsung gaspol,sering jadi orang kolaps olahraga lalu orang bilang kan olahraga bahaya logika mirip es kirim tadi olahraga bareng faktor misal kondisi jantung tahu dadak olahraga ekstrem nol langsung gaspol
"ya, ada korelasi antara gigi bolong (karies) dan penyakit jantung. gini loh penjelasannya sederhana:

gigi bolong bisa jadi sarang bakteri. kalau infeksi, bakteri ini bisa masuk ke darah lewat gusi yang meradang. di sana, mereka bikin peradangan di pembuluh darah, yang lama-lama",ya ada korelasi antara gigi bolong karies dan penyakit jantung gini loh penjelasannya sederhana gigi bolong bisa jadi sarang bakteri kalau infeksi bakteri ini bisa masuk ke darah lewat gusi yang meradang di sana mereka bikin peradangan di pembuluh darah yang lama lama,"['ya', 'ada', 'korelasi', 'antara', 'gigi', 'bolong', 'karies', 'dan', 'penyakit', 'jantung', 'gini', 'loh', 'penjelasannya', 'sederhana', 'gigi', 'bolong', 'bisa', 'jadi', 'sarang', 'bakteri', 'kalau', 'infeksi', 'bakteri', 'ini', 'bisa', 'masuk', 'ke', 'darah', 'lewat', 'gusi', 'yang', 'meradang', 'di', 'sana', 'mereka', 'bikin', 'peradangan', 'di', 'pembuluh', 'darah', 'yang', 'lama', 'lama']","['iya', 'ada', 'korelasi', 'antara', 'gigi', 'bolong', 'karies', 'dan', 'penyakit', 'jantung', 'begini', 'loh', 'penjelasannya', 'sederhana', 'gigi', 'bolong', 'bisa', 'jadi', 'sarang', 'bakteri', 'kalau', 'infeksi', 'bakteri', 'ini', 'bisa', 'masuk', 'ke', 'darah', 'lewat', 'gusi', 'yang', 'meradang', 'di', 'sana', 'mereka', 'membuat', 'peradangan', 'di', 'pembuluh', 'darah', 'yang', 'lama', 'lama']","['iya', 'korelasi', 'gigi', 'bolong', 'karies', 'penyakit', 'jantung', 'begini', 'loh', 'penjelasannya', 'sederhana', 'gigi', 'bolong', 'jadi', 'sarang', 'bakteri', 'kalau', 'infeksi', 'bakteri', 'masuk', 'darah', 'lewat', 'gusi', 'meradang', 'sana', 'membuat', 'peradangan', 'pembuluh', 'darah', 'lama', 'lama']",iya korelasi gigi bolong karies sakit jantung begini loh jelas sederhana gigi bolong jadi sarang bakteri kalau infeksi bakteri masuk darah lewat gusi radang sana buat adang buluh darah lama lama,berisiko,iya korelasi gigi bolong karies sakit jantung begini loh jelas sederhana gigi bolong jadi sarang bakteri kalau infeksi bakteri masuk darah lewat gusi radang sana buat adang buluh darah lama lama,iya korelasi gigi bolong karies sakit jantung begini loh jelas sederhana gigi bolong jadi sarang bakteri kalau infeksi bakteri masuk darah lewat gusi radang sana buat adang buluh darah lama lama
"secara direk. indirek, dia sbg faktor pemicu, karena gerd biasanya jg ada obesitas, hipertensi, lainnya. tapi orang kalau cuma gerd saja tanpa ada faktor lain, tdk akan jadi serangan jantung begitu saja.",secara direk indirek dia sbg faktor pemicu karena gerd biasanya jg ada obesitas hipertensi lainnya tapi orang kalau cuma gerd saja tanpa ada faktor lain tdk akan jadi serangan jantung begitu saja,"['secara', 'direk', 'indirek', 'dia', 'sbg', 'faktor', 'pemicu', 'karena', 'gerd', 'biasanya', 'jg', 'ada', 'obesitas', 'hipertensi', 'lainnya', 'tapi', 'orang', 'kalau', 'cuma', 'gerd', 'saja', 'tanpa', 'ada', 'faktor', 'lain', 'tdk', 'akan', 'jadi', 'serangan', 'jantung', 'begitu', 'saja']","['secara', 'direk', 'indirek', 'dia', 'sebagai', 'faktor', 'pemicu', 'karena', 'gerd', 'biasanya', 'juga', 'ada', 'obesitas', 'hipertensi', 'lainnya', 'tapi', 'orang', 'kalau', 'cuma', 'gerd', 'saja', 'tanpa', 'ada', 'faktor', 'lain', 'tidak', 'akan', 'jadi', 'serangan', 'jantung', 'begitu', 'saja']","['direk', 'indirek', 'faktor', 'pemicu', 'gerd', 'biasanya', 'obesitas', 'hipertensi', 'lainnya', 'orang', 'kalau', 'cuma', 'gerd', 'faktor', 'jadi', 'serangan', 'jantung']",direk indirek faktor picu gerd biasa obesitas hipertensi lain orang kalau cuma gerd faktor jadi serang jantung,berisiko,direk indirek picu gerd biasa obesitas hipertensi lain kalau cuma gerd jadi serang jantung,direk indirek faktor picu gerd biasa obesitas hipertensi lain orang kalau cuma gerd faktor jadi serang jantung
"yep. ini faktor risiko kak, bukan penyebab. jadi kalau gerd bisa punya peran -secara tidak langsung, ya- meningkatkan risiko serangan jantung, mnurut riset yang google sebutkan itu. sama kalau dibilang laki-laki berisiko lebih tinggi terkena penyakit jantung, tapi bukan penyebab.",yep ini faktor risiko kak bukan penyebab jadi kalau gerd bisa punya peran secara tidak langsung ya meningkatkan risiko serangan jantung mnurut riset yang google sebutkan itu sama kalau dibilang laki laki berisiko lebih tinggi terkena penyakit jantung tapi bukan penyebab,"['yep', 'ini', 'faktor', 'risiko', 'kak', 'bukan', 'penyebab', 'jadi', 'kalau', 'gerd', 'bisa', 'punya', 'peran', 'secara', 'tidak', 'langsung', 'ya', 'meningkatkan', 'risiko', 'serangan', 'jantung', 'mnurut', 'riset', 'yang', 'google', 'sebutkan', 'itu', 'sama', 'kalau', 'dibilang', 'laki', 'laki', 'berisiko', 'lebih', 'tinggi', 'terkena', 'penyakit', 'jantung', 'tapi', 'bukan', 'penyebab']","['yep', 'ini', 'faktor', 'risiko', 'kak', 'bukan', 'penyebab', 'jadi', 'kalau', 'gerd', 'bisa', 'punya', 'peran', 'secara', 'tidak', 'langsung', 'iya', 'meningkatkan', 'risiko', 'serangan', 'jantung', 'mnurut', 'riset', 'yang', 'google', 'sebutkan', 'itu', 'sama', 'kalau', 'dibilang', 'laki', 'laki', 'berisiko', 'lebih', 'tinggi', 'terkena', 'penyakit', 'jantung', 'tapi', 'bukan', 'penyebab']","['yep', 'faktor', 'risiko', 'kak', 'bukan', 'penyebab', 'jadi', 'kalau', 'gerd', 'punya', 'peran', 'langsung', 'iya', 'meningkatkan', 'risiko', 'serangan', 'jantung', 'mnurut', 'riset', 'google', 'sebutkan', 'sama', 'kalau', 'dibilang', 'laki', 'laki', 'berisiko', 'lebih', 'tinggi', 'terkena', 'penyakit', 'jantung', 'bukan', 'penyebab']",yep faktor risiko kak bukan sebab jadi kalau gerd punya peran langsung iya tingkat risiko serang jantung mnurut riset google sebut sama kalau bilang laki laki risiko lebih tinggi kena sakit jantung bukan sebab,tidak berisiko,yep kak bukan sebab jadi kalau gerd punya peran langsung iya tingkat serang jantung mnurut riset google sebut sama kalau bilang laki laki lebih tinggi kena sakit jantung bukan sebab,yep faktor risiko kak bukan sebab jadi kalau gerd punya peran langsung iya tingkat risiko serang jantung mnurut riset google sebut sama kalau bilang laki laki risiko lebih tinggi kena sakit jantung bukan sebab
"trus lu tau ga knp korelasi ga lgsg krn itu shared risk factors artinya krn pola hidupnya tuh sama kaya org gerd anjj. jeleee gt. krn biasa org gerd tuh sk mrokok, stress, pola makan buruk. yg mana itu faktor meningkatkan resiko serangan jantung!",trus lu tau ga knp korelasi ga lgsg krn itu shared risk factors artinya krn pola hidupnya tuh sama kaya org gerd anjj jeleee gt krn biasa org gerd tuh sk mrokok stress pola makan buruk yg mana itu faktor meningkatkan resiko serangan jantung,"['trus', 'lu', 'tau', 'ga', 'knp', 'korelasi', 'ga', 'lgsg', 'krn', 'itu', 'shared', 'risk', 'factors', 'artinya', 'krn', 'pola', 'hidupnya', 'tuh', 'sama', 'kaya', 'org', 'gerd', 'anjj', 'jeleee', 'gt', 'krn', 'biasa', 'org', 'gerd', 'tuh', 'sk', 'mrokok', 'stress', 'pola', 'makan', 'buruk', 'yg', 'mana', 'itu', 'faktor', 'meningkatkan', 'resiko', 'serangan', 'jantung']","['terus', 'kamu', 'tahu', 'tidak', 'kenapa', 'korelasi', 'tidak', 'langsung', 'karena', 'itu', 'shared', 'risk', 'factors', 'artinya', 'karena', 'pola', 'hidupnya', 'itu', 'sama', 'kaya', 'orang', 'gerd', 'anjj', 'jeleee', 'begitu', 'karena', 'biasa', 'orang', 'gerd', 'itu', 'sk', 'mrokok', 'stress', 'pola', 'makan', 'buruk', 'yang', 'mana', 'itu', 'faktor', 'meningkatkan', 'resiko', 'serangan', 'jantung']","['terus', 'kamu', 'tahu', 'korelasi', 'langsung', 'shared', 'risk', 'factors', 'artinya', 'pola', 'hidupnya', 'sama', 'kaya', 'orang', 'gerd', 'anjj', 'jeleee', 'biasa', 'orang', 'gerd', 'sk', 'mrokok', 'stress', 'pola', 'makan', 'buruk', 'mana', 'faktor', 'meningkatkan', 'resiko', 'serangan', 'jantung']",terus kamu tahu korelasi langsung shared risk factors arti pola hidup sama kaya orang gerd anjj jeleee biasa orang gerd sk mrokok stress pola makan buruk mana faktor tingkat resiko serang jantung,tidak berisiko,terus kamu tahu korelasi langsung shared risk factors arti pola hidup sama kaya gerd anjj jeleee biasa gerd sk mrokok stress pola makan buruk mana tingkat resiko serang jantung,terus kamu tahu korelasi langsung shared risk factors arti pola hidup sama kaya orang gerd anjj jeleee biasa orang gerd sk mrokok stress pola makan buruk mana faktor tingkat resiko serang jantung
